item,itemLabel,year,journalLabel,languageOfWorkLabel,mainSubjectLabel,authors
http://www.wikidata.org/entity/Q45312166,Using WikiData as a multi-lingual multi-dialectal dictionary for Arabic dialects,2017-10-01T00:00:00Z,2017 IEEE/ACS 14th International Conference on Computer Systems and Applications (AICCSA),English,Wikidata,"Denny Vrandečić, Houcemeddine Turki, Helmi Hamdi"
http://www.wikidata.org/entity/Q87813157,Approving automation: analyzing requests for permissions of bots in wikidata,2019-01-01T00:00:00Z,,English,Wikidata,"Claudia Müller-Birn, Mariam Farda-Sarbas"
http://www.wikidata.org/entity/Q108740484,Automated Classification Using Linked Open Data. A Case Study on Faceted Classification and Wikidata,2021-01-01T00:00:00Z,Cataloging & Classification Quarterly,English,Wikidata,"Carlo Bianchini, Stefano Bargioni"
http://www.wikidata.org/entity/Q38918394,What Makes a Good Collaborative Knowledge Graph: Group Composition and Quality in Wikidata,2017-09-03T00:00:00Z,"Social Informatics: 9th International Conference, SocInfo 2017, Oxford, UK, September 13-15, 2017, Proceedings, Part I",English,data collaboration,"Elena Simperl, Alessandro Piscopo, Christopher Phethean"
http://www.wikidata.org/entity/Q37859976,A Glimpse into Babel: An Analysis of Multilinguality in Wikidata,2017-08-01T00:00:00Z,Proceedings of the 13th International Symposium on Open Collaboration,English,Wikidata,"Leslie Carr, Lydia Pintscher, Lucie-Aimée Kaffee, Elena Simperl, Alessandro Piscopo, Pavlos Vougiouklis"
http://www.wikidata.org/entity/Q41799194,"Scholia, Scientometrics and Wikidata",2017-10-01T00:00:00Z,The Semantic Web: ESWC 2017 Satellite Events,English,Scholia,"Egon Willighagen, Daniel Mietchen, Finn Årup Nielsen"
http://www.wikidata.org/entity/Q87813116,Technical Usability of Wikidata’s Linked Data,2019-01-01T00:00:00Z,Lecture Notes in Business Information Processing,English,open data,"Antoine Isaac, Nuno Freire"
http://www.wikidata.org/entity/Q21503284,Wikidata: A platform for data integration and dissemination for the life sciences and beyond,2015-11-16T00:00:00Z,Proceedings of the 8th International Conference on Semantic Web Applications and Tools for Life Sciences,English,Wikidata,"Andra Waagmeester, Benjamin M. Good, Andrew I. Su, Lynn Schriml, Sebastian Burgstaller-Muehlbacher, Elvira Mitraka"
http://www.wikidata.org/entity/Q110409845,Wikidata: A Magic Portal for Siegfried and Roy,2021-01-01T00:00:00Z,,,digital preservation,Katherine Thornton
http://www.wikidata.org/entity/Q108215166,Questioning Street Names Leipzig,2021-08-23T00:00:00Z,Public Humanities,German,feminism,
http://www.wikidata.org/entity/Q63439197,Leveraging Wikidata to Enhance Authority Records in the EHRI Portal,2019-04-30T00:00:00Z,Journal of Library Metadata,English,EHRI,Nancy Cooey
http://www.wikidata.org/entity/Q107675424,Wartungsarbeiten und Datenpflege für Saxonica mit #Wikisource + #Wikidata,2020-08-13T00:00:00Z,textlab.hypotheses.org,German,Die Datenlaube,Jens Bemme
http://www.wikidata.org/entity/Q61605356,Open Research Knowledge Graph: towards machine actionability in scholarly communication,2019-01-30T00:00:00Z,Proceedings of the 10th International Conference on Knowledge Capture,English,academic publishing,"Sören Auer, Mohamad Yaser Jaradeh, Gábor Kismihók, Markus Stocker, Kheir Eddine Farfar"
http://www.wikidata.org/entity/Q111360042,Wikidata as a Tool for Mapping Investment in Open Infrastructure: An Exploratory Study,2021-12-17T00:00:00Z,Zenodo,,Invest in Open Infrastructure,Anne Britton
http://www.wikidata.org/entity/Q56659655,"Linked data quality of DBpedia, Freebase, OpenCyc, Wikidata, and YAGO",2017-11-30T00:00:00Z,"Semantic Web: Interoperability, Usability, Applicability",English,DBpedia,"Achim Rettinger, Carsten Menne, Michael Färber"
http://www.wikidata.org/entity/Q110628184,Wikidata Vandalism Detection - The Loganberry Vandalism Detector at WSDM Cup 2017,2017-12-19T00:00:00Z,,,Wikidata,
http://www.wikidata.org/entity/Q37859976,A Glimpse into Babel: An Analysis of Multilinguality in Wikidata,2017-08-01T00:00:00Z,Proceedings of the 13th International Symposium on Open Collaboration,English,language,"Leslie Carr, Lydia Pintscher, Lucie-Aimée Kaffee, Elena Simperl, Alessandro Piscopo, Pavlos Vougiouklis"
http://www.wikidata.org/entity/Q62015380,Libraries and Wikimedia : common strategies for open access to knowledge and collaborative construction of free knowledge,2017-01-01T00:00:00Z,JLIS.it,Italian,library,Luigi Catalani
http://www.wikidata.org/entity/Q115781260,Cultural information bubbles: A new approach for automatic ethical evaluation of digital artwork collections based on Wikidata,2022-01-01T00:00:00Z,Digital Scholarship in the Humanities,English,art collection,Maayan Geffet-Tamir
http://www.wikidata.org/entity/Q57933185,Practical Linked Data Access via SPARQL: The Case of Wikidata,2018-05-24T00:00:00Z,,English,Wikidata,"Markus Krötzsch, Julius Gonsior, Adrian Bielefeldt"
http://www.wikidata.org/entity/Q61605356,Open Research Knowledge Graph: towards machine actionability in scholarly communication,2019-01-30T00:00:00Z,Proceedings of the 10th International Conference on Knowledge Capture,English,machine actionability,"Sören Auer, Mohamad Yaser Jaradeh, Gábor Kismihók, Markus Stocker, Kheir Eddine Farfar"
http://www.wikidata.org/entity/Q110229272,GraphQL for WikiData (WikiCite),2021-12-20T00:00:00Z,,,Wikidata,Roderic D. M. Page
http://www.wikidata.org/entity/Q50347076,Linking ImageNet WordNet Synsets with Wikidata,2018-04-01T00:00:00Z,Wiki Workshop 2018,English,machine learning,Finn Årup Nielsen
http://www.wikidata.org/entity/Q112143478,The LOTUS initiative for open knowledge management in natural products research,2022-05-26T00:00:00Z,eLife,English,systems biology,"Christoph Steinbeck, Roderic D. M. Page, Egon Willighagen, Arnaud Gaudry, Guido F Pauli, Jakub Galgonek, Jean-Luc Wolfender, Pierre-Marie Allard, Jonathan Bisson, Jiří Vondrášek, James G Graham, Maria Sorokina, Ralf Stephan, Adriano Rutz, Daniel Mietchen"
http://www.wikidata.org/entity/Q55393564,The EU NanoSafety Cluster as Linked Data visualized with Scholia,2018-07-02T00:00:00Z,,English,Wikidata,"Finn Årup Nielsen, Egon Willighagen, Najko Jahn"
http://www.wikidata.org/entity/Q96306941,#Nearby. Landeskunde und Citizen Science mit Pandemie im Frühjahr 2020,2020-09-27T00:00:00Z,Informationspraxis,German,COVID-19 pandemic,Jens Bemme
http://www.wikidata.org/entity/Q110233852,Digitale Heimatforschung – das war 2021,2021-12-21T00:00:00Z,saxorum.hypotheses.org,German,Linked Open Storytelling,Jens Bemme
http://www.wikidata.org/entity/Q113730447,Ethical Considerations of Including Personal Demographic Information in Open Knowledge Platforms,2022-07-27T00:00:00Z,KULA knowledge creation dissemination and preservation studies,,Wikidata,"Kurt Hanselman, Nerissa Lindsey"
http://www.wikidata.org/entity/Q50378256,Automatically Generating Wikipedia Info-boxes from Wikidata,2018-01-01T00:00:00Z,Wiki Workshop 2018,English,automation,"Aidan Hogan, Tomás Sáez"
http://www.wikidata.org/entity/Q107297399,Question Answering Over Temporal Knowledge Graphs,2021-06-02T00:00:00Z,,,knowledge graph,"Soumen Chakrabarti, Partha Talukdar"
http://www.wikidata.org/entity/Q23712646,Wikidata as a semantic framework for the Gene Wiki initiative,2016-01-01T00:00:00Z,Database,English,Semantic Web,"Andra Waagmeester, Benjamin M. Good, Andrew I. Su, Lynn Schriml, Sebastian Burgstaller-Muehlbacher, Elvira Mitraka, Timothy Elliott Putman, Paul Pavlidis, Julia Turner"
http://www.wikidata.org/entity/Q115129075,A Digital Preservation Wikibase,2022-01-01T00:00:00Z,,,Wikidata,"Katherine Thornton, Kenneth Seals-Nutt"
http://www.wikidata.org/entity/Q99440037,Representing COVID-19 information in collaborative knowledge graphs: a study of Wikidata,2020-09-14T00:00:00Z,Zenodo,English,community curation,"Dariusz Jemielniak, Daniel Mietchen, Houcemeddine Turki, Diptanshu Das, Mossab Banat, José Emilio Labra Gayo, Mohamed Ali Hadj Taieb, Thomas Shafee, Mohamed Ben Aouicha, Tiago Lubiana"
http://www.wikidata.org/entity/Q62030108,Macht Citizen Science glücklich? Bürgerwissenschaft in wissenschaftlichen Bibliotheken,2019-03-12T00:00:00Z,saxorum.hypotheses.org,German,Bibliothekskongress,"Martin Munke, Jens Bemme"
http://www.wikidata.org/entity/Q49263972,Using Wikidata to build an authority list of Holocaust-era ghettos – EHRI Document Blog,2018-02-12T00:00:00Z,,English,Wikidata,Nancy Cooey
http://www.wikidata.org/entity/Q115434409,Linking Media Arts Database to Wikipedia for Video Game Metadata Enhancement,2022-01-01T00:00:00Z,,,metadata,"Tetsuya Mihara, Kazufumi Fukuda"
http://www.wikidata.org/entity/Q87813116,Technical Usability of Wikidata’s Linked Data,2019-01-01T00:00:00Z,Lecture Notes in Business Information Processing,English,linked data,"Antoine Isaac, Nuno Freire"
http://www.wikidata.org/entity/Q121536471,Die Datenlaube is coming to school: links and sources for special learning achievements,2023-08-17T00:00:00Z,saxorum.hypotheses.org,German,school education,"Jens Bemme, Juliane Flade"
http://www.wikidata.org/entity/Q121785940,Draw Me Like My Triples: Leveraging Generative AI for Wikidata Image Completion,2023-07-27T00:00:00Z,,English,generative artificial intelligence,"Albert Meroño-Peñuela, Şefika Efeoğlu"
http://www.wikidata.org/entity/Q63998965,QAnswer: A Question Answering prototype bridging the gap between a considerable part of the LOD cloud and end-users,2019-01-01T00:00:00Z,Companion Proceedings of The 2019 World Wide Web Conference on - WWW '19,English,Wikidata,"Dennis Diefenbach, Pierre Maret"
http://www.wikidata.org/entity/Q101086216,RuBQ: A Russian Dataset for Question Answering over Wikidata,2020-01-01T00:00:00Z,"The Semantic Web – ISWC 2020: 19th International Semantic Web Conference, Athens, Greece, November 2–6, 2020, Proceedings, Part II",English,Russian,Pavel Braslavski
http://www.wikidata.org/entity/Q66538747,How the world’s first Wikidata Visiting Scholar created linked open data for five thousand works of art,2016-11-05T00:00:00Z,Wikimedia Blog,,Wikidata,"Simon Cobb, Jason Evans"
http://www.wikidata.org/entity/Q115781260,Cultural information bubbles: A new approach for automatic ethical evaluation of digital artwork collections based on Wikidata,2022-01-01T00:00:00Z,Digital Scholarship in the Humanities,English,ethical framework,Maayan Geffet-Tamir
http://www.wikidata.org/entity/Q57933185,Practical Linked Data Access via SPARQL: The Case of Wikidata,2018-05-24T00:00:00Z,,English,SPARQL,"Markus Krötzsch, Julius Gonsior, Adrian Bielefeldt"
http://www.wikidata.org/entity/Q63983270,Using contemporary constraints to ensure data consistency,2019-01-01T00:00:00Z,Proceedings of the 34th ACM/SIGAPP Symposium on Applied Computing - SAC '19,English,contemporary constraint,"Raquel Trillo Lado, Jorge Bernad Lusilla, David Abián"
http://www.wikidata.org/entity/Q56235886,Wikidata as semantic representation platform of the scientific achievements of the biomedical Collaborative Research Centre 1002,2018-08-27T00:00:00Z,German medical science : GMS e-journal,English,"Collaborative Research Centre (CRC) 1002: ""Modulatory Units in Heart Failure""","Daniel Mietchen, Markus Suhr, Harald Kusch, Najko Jahn"
http://www.wikidata.org/entity/Q27044176,Wikidata als Universalbibliographie: ein Kommentar,2016-07-18T00:00:00Z,LIBREAS,German,WikiCite,Jakob Voss
http://www.wikidata.org/entity/Q114796466,Order Studies and Standard Data - the Example of the Royal Saxon House Order of the Raven Crown,2022-10-13T00:00:00Z,saxorum.hypotheses.org,German,social history,
http://www.wikidata.org/entity/Q108740484,Automated Classification Using Linked Open Data. A Case Study on Faceted Classification and Wikidata,2021-01-01T00:00:00Z,Cataloging & Classification Quarterly,English,automation,"Carlo Bianchini, Stefano Bargioni"
http://www.wikidata.org/entity/Q96306941,#Nearby. Landeskunde und Citizen Science mit Pandemie im Frühjahr 2020,2020-09-27T00:00:00Z,Informationspraxis,German,Winckelmann im Kreise der Gelehrten in der Bibliothek des Schlosses Nöthnitz,Jens Bemme
http://www.wikidata.org/entity/Q28819478,Learning to generate one-sentence biographies from Wikidata,2017-04-01T00:00:00Z,"Proceedings of the 15th Conference of the European Chapter of the Association for Computational Linguistics: Volume 1, Long Papers",English,natural language generation,Ben Hachey
http://www.wikidata.org/entity/Q106967675,Wikidata now knows every street in Dresden. Field report from the Dresden Wikipedia community,2021-05-25T00:00:00Z,saxorum.hypotheses.org,German,linked open data,Stefan Kühn
http://www.wikidata.org/entity/Q56875052,Wikidata: A New Paradigm of Human-Bot Collaboration?,2018-10-01T00:00:00Z,,English,collaboration,Alessandro Piscopo
http://www.wikidata.org/entity/Q27037167,"Querying Wikidata: Comparing SPARQL, Relational and Graph Databases",2016-09-23T00:00:00Z,"The Semantic Web - ISWC 2016: 15th International Semantic Web Conference, Kobe, Japan, October 17–21, 2016, Proceedings, Part II",English,graph database,"Daniel Hernández, Aidan Hogan"
http://www.wikidata.org/entity/Q122922284,"Wikidata, the multilingual collaborative knowledge graph – Part 1: A literature and structural review",2023-09-21T00:00:00Z,Scientific and Technical Information,Hungarian,Wikidata,
http://www.wikidata.org/entity/Q108215166,Questioning Street Names Leipzig,2021-08-23T00:00:00Z,Public Humanities,English,feminism,
http://www.wikidata.org/entity/Q121536471,Die Datenlaube is coming to school: links and sources for special learning achievements,2023-08-17T00:00:00Z,SLUBlog,German,school education,"Jens Bemme, Juliane Flade"
http://www.wikidata.org/entity/Q105440429,"Interim report of the ""SFB 1853"" - two years #DieDatenlaube",2021-02-11T00:00:00Z,saxorum.hypotheses.org,German,science communication,"Jens Bemme, Christian Erlinger"
http://www.wikidata.org/entity/Q108799588,Mapping of ImageNet and Wikidata for Knowledge Graphs Enabled Computer Vision,2021-07-02T00:00:00Z,"24th International Conference on Business Information Systems, BIS 2021, Hannover, Germany, June 15-17, 2021",,ImageNet,"Dominik Filipiak, Agata Filipowska, Anna Fensel"
http://www.wikidata.org/entity/Q36824537,What do Wikidata and Wikipedia have in common? An analysis of their use of external references,2017-08-08T00:00:00Z,Proceedings of the 13th International Symposium on Open Collaboration,English,data quality of Wikidata,"Lucie-Aimée Kaffee, Elena Simperl, Alessandro Piscopo, Pavlos Vougiouklis, Jonathon Hare, Christopher Phethean"
http://www.wikidata.org/entity/Q64577288,WikiDataSets : Standardized sub-graphs from WikiData,2019-06-11T00:00:00Z,,English,Wikidata,
http://www.wikidata.org/entity/Q107383066,How We Built a Spatial Subject Classification Based on Wikidata,2021-06-14T00:00:00Z,Code4Lib Journal,English,North Rhine-Westphalian Bibliography,Adrian Pohl
http://www.wikidata.org/entity/Q117348190,Citizen Science goes Saxon Bibliography: Wikisource transcripts enrich SLUB catalogue,2023-03-30T00:00:00Z,saxorum.hypotheses.org,German,"Saxon State and University Library, Dresden",Daniel Fischer
http://www.wikidata.org/entity/Q106727511,Wikidata and the Bibliography of Life,2021-05-04T00:00:00Z,,English,taxonomy,Roderic D. M. Page
http://www.wikidata.org/entity/Q109491700,Own metadata for own blogposts – Bibliographies with open data and Wikidata,2021-11-22T00:00:00Z,redaktionsblog.hypotheses.org,German,Hypothèses.org,Jens Bemme
http://www.wikidata.org/entity/Q112959127,Wikidata and the bibliography of life,2022-07-07T00:00:00Z,PeerJ,English,data reconciliation,Roderic D. M. Page
http://www.wikidata.org/entity/Q102041565,Open Citizen Science: Leitbild für kuratorische Praktiken in Wissenschaftlichen Bibliotheken,2020-11-23T00:00:00Z,Bibliotheken als Orte kuratorischer Praxis,German,Wikisource,"Jens Bemme, Martin Munke"
http://www.wikidata.org/entity/Q87813147,LC-QuAD 2.0: A Large Dataset for Complex Question Answering over Wikidata and DBpedia,2019-01-01T00:00:00Z,"The Semantic Web – ISWC 2019: 18th International Semantic Web Conference, Auckland, New Zealand, October 26–30, 2019, Proceedings, Part II",English,LC-QuAD 2.0,"Jens Lehmann, Debayan Banerjee, Mohnish Dubey"
http://www.wikidata.org/entity/Q115781260,Cultural information bubbles: A new approach for automatic ethical evaluation of digital artwork collections based on Wikidata,2022-01-01T00:00:00Z,Digital Scholarship in the Humanities,English,Wikidata,Maayan Geffet-Tamir
